tes GPS
Gps Testing
False
(u'2013-06-18T21:25:44.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:45.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:46.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:47.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:48.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:49.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:50.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:51.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:52.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:53.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:54.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:55.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:56.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:57.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:58.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:25:59.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:00.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:01.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
(u'2013-06-18T21:26:02.000Z', -6.97699, 107.629053333, 514.3, 0.0, 0.0, 3, 12)
